id,user_id,user_name,title,description,created_at,published_at,game,url,thumbnail_url,viewable,view_count,language,type,duration
793151603,26154978,Sykkuno,amongus,,2020-11-05T22:48:24Z,2020-11-05T22:48:24Z,Among Us,https://www.twitch.tv/videos/793151603,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/0bc2b57630f6fb9124de_sykkuno_40359264878_1604616494//thumb/thumb0-%{width}x%{height}.jpg,public,784092,en,archive,5h0m24s
793014095,26154978,Sykkuno,I FORGOT IT WAS THURSDAY,,2020-11-05T20:24:17Z,2020-11-05T20:24:17Z,Among Us,https://www.twitch.tv/videos/793014095,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/62a0444d2a71bd5ca5f7_sykkuno_40357784126_1604607848//thumb/thumb0-%{width}x%{height}.jpg,public,479014,en,archive,2h23m7s
792935198,32140000,SypherPK,new footage,,2020-11-05T19:08:36Z,2020-11-05T19:08:36Z,,https://www.twitch.tv/videos/792935198,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/4062d3e497c62dc2a060_sypherpk_84466022549_8804568510//thumb/thumb792935198-%{width}x%{height}.jpg,public,366,en,highlight,24m49s
792929082,207813352,HasanAbi,2020 US PRESIDENTIAL ELECTION - BEDLAM- DAY 3 - !guests,,2020-11-05T19:03:01Z,2020-11-05T19:03:01Z,Election,https://www.twitch.tv/videos/792929082,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/cb3a5fd2db5b3aa85177_hasanabi_40357161150_1604602972//thumb/thumb0-%{width}x%{height}.jpg,public,2712461,en,archive,12h49m26s
792823103,69906737,chocoTaco,TSM chocoTaco || learning,,2020-11-05T17:11:30Z,2020-11-05T17:11:30Z,Rust,https://www.twitch.tv/videos/792823103,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3592217e9a263aba7ece_chocotaco_40356468398_1604596272//thumb/thumb0-%{width}x%{height}.jpg,public,45145,en,archive,4h52m32s
792772557,110690086,Myth,GENG VS EQUINOX WATCH PARTY [GAME 3] - !socials,,2020-11-05T16:08:00Z,2020-11-05T16:08:00Z,Valorant,https://www.twitch.tv/videos/792772557,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/4c4fc91d9c856665aa52_myth_40356135550_1604592464//thumb/thumb0-%{width}x%{height}.jpg,public,285226,en,archive,7h13m49s
792266429,69906737,chocoTaco,TSM chocoTaco || WE GAME,,2020-11-05T01:04:10Z,2020-11-05T01:04:10Z,Multiple,https://www.twitch.tv/videos/792266429,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/05faba04875d91d8b914_chocotaco_40349089742_1604538232//thumb/thumb0-%{width}x%{height}.jpg,public,38884,en,archive,5h59m16s
792247413,26154978,Sykkuno,chill amongus at 5 !,,2020-11-05T00:47:00Z,2020-11-05T00:47:00Z,Among Us,https://www.twitch.tv/videos/792247413,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/1bfb4102830d7e111961_sykkuno_40348798958_1604537211//thumb/thumb0-%{width}x%{height}.jpg,public,1230888,en,archive,5h32m40s
791917048,207813352,HasanAbi,2020 US PRESIDENTIAL ELECTION - BEDLAM,,2020-11-04T19:01:31Z,2020-11-04T19:01:31Z,Election,https://www.twitch.tv/videos/791917048,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/19e20b7246cfa60b07cc_hasanabi_40345176990_1604516482//thumb/thumb0-%{width}x%{height}.jpg,public,3118966,en,archive,11h52m6s
791809645,69906737,chocoTaco,TSM chocoTaco || smashing you know what,,2020-11-04T17:01:38Z,2020-11-04T17:01:38Z,Teardown,https://www.twitch.tv/videos/791809645,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/fe6034f0dff04998415e_chocotaco_40344426174_1604509280//thumb/thumb0-%{width}x%{height}.jpg,public,44119,en,archive,5h4m59s
791796079,110690086,Myth,VALORANT GAMING ON GODLIEST KEYBINDS - !socials,,2020-11-04T16:46:14Z,2020-11-04T16:46:14Z,Valorant,https://www.twitch.tv/videos/791796079,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/30814623f315c41e25d8_myth_40344340014_1604508358//thumb/thumb0-%{width}x%{height}.jpg,public,435586,en,archive,8h22m29s
791793374,32140000,SypherPK,6'4 Cyber Gaming Machine | @SypherPK | 👹,,2020-11-04T16:42:27Z,2020-11-04T16:42:27Z,Multiple,https://www.twitch.tv/videos/791793374,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/323ce7ba1df1ed258977_sypherpk_40344320638_1604508131//thumb/thumb0-%{width}x%{height}.jpg,public,307184,en,archive,9h35m56s
791362116,32140000,SypherPK,tg 2,,2020-11-04T02:07:13Z,2020-11-04T02:07:13Z,,https://www.twitch.tv/videos/791362116,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/2991e2f62a0e3894b221_sypherpk_75579742791_8839416132//thumb/thumb791362116-%{width}x%{height}.jpg,public,545,en,highlight,12m37s
791295714,32140000,SypherPK,imp 3,,2020-11-04T00:59:31Z,2020-11-04T00:59:31Z,,https://www.twitch.tv/videos/791295714,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/7f459c256d635c2a6d39_sypherpk_47466534254_1155671120//thumb/thumb791295714-%{width}x%{height}.jpg,public,110,en,highlight,10m24s
791214525,26154978,Sykkuno,MINECRAFT!! ,,2020-11-03T23:34:51Z,2020-11-03T23:34:51Z,Minecraft,https://www.twitch.tv/videos/791214525,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3d83eadbd78220b8be1b_sykkuno_40336187102_1604446482//thumb/thumb0-%{width}x%{height}.jpg,public,922380,en,archive,6h18m32s
791142445,32140000,SypherPK,another game,,2020-11-03T22:14:35Z,2020-11-03T22:14:35Z,,https://www.twitch.tv/videos/791142445,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/ec40759574608df76e19_sypherpk_78436777818_1281902719//thumb/thumb791142445-%{width}x%{height}.jpg,public,64,en,highlight,16m6s
791131910,32140000,SypherPK,good imp,,2020-11-03T22:03:19Z,2020-11-03T22:03:19Z,,https://www.twitch.tv/videos/791131910,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/e23afb2571f9b347a1ec_sypherpk_47888746342_2966339477//thumb/thumb791131910-%{width}x%{height}.jpg,public,36,en,highlight,15m39s
791017044,32140000,SypherPK,public,,2020-11-03T20:04:05Z,2020-11-03T20:04:05Z,,https://www.twitch.tv/videos/791017044,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/17d1abe5b2c4fc1a9821_sypherpk_29365184120_5937685561//thumb/thumb791017044-%{width}x%{height}.jpg,public,19,en,highlight,23m0s
790962504,32140000,SypherPK,filler,,2020-11-03T19:12:30Z,2020-11-03T19:12:30Z,,https://www.twitch.tv/videos/790962504,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/a57beba81d47f4a1b64f_sypherpk_88314411211_6408897374//thumb/thumb790962504-%{width}x%{height}.jpg,public,38,en,highlight,19m57s
790960566,32140000,SypherPK,solid gold fill,,2020-11-03T19:10:33Z,2020-11-03T19:10:33Z,,https://www.twitch.tv/videos/790960566,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3df8524ec38b86862b25_sypherpk_87907586170_4973536312//thumb/thumb790960566-%{width}x%{height}.jpg,public,19,en,highlight,22m13s
790951798,207813352,HasanAbi,2020 US PRESIDENTIAL ELECTION - BEDLAM IS UPON US!!!!!!!!!!!!!!!!!,,2020-11-03T19:02:38Z,2020-11-03T19:02:38Z,Election,https://www.twitch.tv/videos/790951798,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/1cf15bca02fdd54fe2b4_hasanabi_40333418894_1604430148//thumb/thumb0-%{width}x%{height}.jpg,public,4456107,en,archive,16h1m35s
790907925,32140000,SypherPK,yooy,,2020-11-03T18:18:29Z,2020-11-03T18:18:29Z,,https://www.twitch.tv/videos/790907925,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/f529d27a972b391168c4_sypherpk_76567240038_5525937828//thumb/thumb790907925-%{width}x%{height}.jpg,public,9,en,highlight,18m23s
790881493,32140000,SypherPK,tg,,2020-11-03T17:51:46Z,2020-11-03T17:51:46Z,,https://www.twitch.tv/videos/790881493,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/895d63780418fc2ece0c_sypherpk_53965276214_4379946614//thumb/thumb790881493-%{width}x%{height}.jpg,public,36,en,highlight,6m8s
790838136,69906737,chocoTaco,TSM chocoTaco || weeeee,,2020-11-03T17:01:21Z,2020-11-03T17:01:21Z,Multiple,https://www.twitch.tv/videos/790838136,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/b6c2158881dfd1043a41_chocotaco_40332569262_1604422863//thumb/thumb0-%{width}x%{height}.jpg,public,64497,en,archive,5h44m8s
790788404,19571641,Ninja,The greatest Pokemon Go Radiant Valorant Player in the world,,2020-11-03T15:57:45Z,2020-11-03T15:57:45Z,Valorant,https://www.twitch.tv/videos/790788404,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/c6ee1f7136a18448d6bb_ninja_40332188942_1604419057//thumb/thumb0-%{width}x%{height}.jpg,public,579208,en,archive,6h19m34s
790774691,110690086,Myth,MYTHICAL WANTS TO FEAST ON THEIR SOULS - !socials,,2020-11-03T15:36:59Z,2020-11-03T15:36:59Z,Among Us,https://www.twitch.tv/videos/790774691,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9133855b2ca24ccfedd2_myth_40332079086_1604417803//thumb/thumb0-%{width}x%{height}.jpg,public,112689,en,archive,2h23m10s
790759864,32140000,SypherPK,yo,,2020-11-03T15:13:02Z,2020-11-03T15:13:02Z,,https://www.twitch.tv/videos/790759864,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/15cc82185b4de3ce3ff8_sypherpk_53614638112_4809694509//thumb/thumb790759864-%{width}x%{height}.jpg,public,41,en,highlight,21m8s
790734942,32140000,SypherPK,NEW FORTNITE UPDATE | @SypherPK | 👹,,2020-11-03T14:32:34Z,2020-11-03T14:32:34Z,Fortnite,https://www.twitch.tv/videos/790734942,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/0c8f629325e4018ac821_sypherpk_40331758814_1604413936//thumb/thumb0-%{width}x%{height}.jpg,public,431163,en,archive,10h17m26s
790301931,32140000,SypherPK,yo,,2020-11-03T01:00:20Z,2020-11-03T01:00:20Z,,https://www.twitch.tv/videos/790301931,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/10c6062861e2f004c2e7_sypherpk_23221238488_9248366840//thumb/thumb790301931-%{width}x%{height}.jpg,public,124,en,highlight,3h47m32s
790294942,32140000,SypherPK,200iq,,2020-11-03T00:54:16Z,2020-11-03T00:54:16Z,,https://www.twitch.tv/videos/790294942,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/5864c2c097bb749cf48b_sypherpk_61525815229_8009790790//thumb/thumb790294942-%{width}x%{height}.jpg,public,27,en,highlight,3h42m46s
790230730,26154978,Sykkuno,AMOOOOONGUS at 4,,2020-11-02T23:48:32Z,2020-11-02T23:48:32Z,Among Us,https://www.twitch.tv/videos/790230730,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/34d33dcd0a450db9f732_sykkuno_40323774398_1604360903//thumb/thumb0-%{width}x%{height}.jpg,public,1016060,en,archive,5h1m46s
789942541,207813352,HasanAbi,24 HOURS UNTIL BEDLAM,,2020-11-02T18:53:48Z,2020-11-02T18:53:48Z,Just Chatting,https://www.twitch.tv/videos/789942541,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/fe0dc94377518211b223_hasanabi_40320729102_1604343219//thumb/thumb0-%{width}x%{height}.jpg,public,899836,en,archive,11h35m18s
789931723,69906737,chocoTaco,TSM chocoTaco || PMA Monday,,2020-11-02T18:42:01Z,2020-11-02T18:42:01Z,PUBG,https://www.twitch.tv/videos/789931723,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/6e5e3a2097a4b4b164b5_chocotaco_40320646414_1604342504//thumb/thumb0-%{width}x%{height}.jpg,public,118155,en,archive,11h20m32s
789920976,32140000,SypherPK,Solo Arena Boomer | @SypherPK | 👹,,2020-11-02T18:30:02Z,2020-11-02T18:30:02Z,Fortnite,https://www.twitch.tv/videos/789920976,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/efa2d288026d98e7963e_sypherpk_40320566110_1604341785//thumb/thumb0-%{width}x%{height}.jpg,public,223539,en,archive,7h24m36s
789876877,19571641,Ninja,The greatest Pokemon Go Radiant Valorant Player in the world,,2020-11-02T17:42:49Z,2020-11-02T17:42:49Z,Valorant,https://www.twitch.tv/videos/789876877,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/301e431af57f3662ea4c_ninja_40320261886_1604338961//thumb/thumb0-%{width}x%{height}.jpg,public,411963,en,archive,4h16m8s
789421011,32140000,SypherPK,Good Vibes Mostly | @SypherPK | 👹,,2020-11-02T02:41:40Z,2020-11-02T02:41:40Z,Call of Duty Warzone,https://www.twitch.tv/videos/789421011,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/8c145163ac6fceb83a1e_sypherpk_40314638158_1604284881//thumb/thumb0-%{width}x%{height}.jpg,public,89085,en,archive,5h2m3s
789339805,26154978,Sykkuno,chill day,,2020-11-02T01:06:25Z,2020-11-02T01:06:25Z,Multiple,https://www.twitch.tv/videos/789339805,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/e911288b779a5c955fa6_sykkuno_40313257806_1604279176//thumb/thumb0-%{width}x%{height}.jpg,public,701949,en,archive,5h1m34s
789325132,69906737,chocoTaco,TSM chocoTaco || sunday night?,,2020-11-02T00:51:22Z,2020-11-02T00:51:22Z,Multiple,https://www.twitch.tv/videos/789325132,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/a9859bd9e98fa861de92_chocotaco_40313020126_1604278264//thumb/thumb0-%{width}x%{height}.jpg,public,54895,en,archive,5h12m19s
789029762,207813352,HasanAbi,2 DAYS UNTIL BEDLAM,,2020-11-01T19:30:38Z,2020-11-01T19:30:38Z,Just Chatting,https://www.twitch.tv/videos/789029762,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/32858256c72b43c9c9dc_hasanabi_40309276414_1604259029//thumb/thumb0-%{width}x%{height}.jpg,public,590134,en,archive,10h45m54s
788922281,32140000,SypherPK,Fortnite in 2020 | @SypherPK | 👹,,2020-11-01T17:44:52Z,2020-11-01T17:44:52Z,Multiple,https://www.twitch.tv/videos/788922281,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/eab9176671ea016d5793_sypherpk_40308291822_1604252673//thumb/thumb0-%{width}x%{height}.jpg,public,60197,en,archive,2h19m25s
788815806,110690086,Myth,CRACKIN ALL DA CASES - !socials,,2020-11-01T15:40:48Z,2020-11-01T15:40:48Z,Among Us,https://www.twitch.tv/videos/788815806,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9950394e7db773985558_myth_40307416430_1604245232//thumb/thumb0-%{width}x%{height}.jpg,public,313730,en,archive,6h10m1s
788794837,32140000,SypherPK,Fortnite in 2020 | @SypherPK | 👹,,2020-11-01T15:13:11Z,2020-11-01T15:13:11Z,Fortnite,https://www.twitch.tv/videos/788794837,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9f9d02d417612ea12520_sypherpk_40307262638_1604243572//thumb/thumb0-%{width}x%{height}.jpg,public,94753,en,archive,2h27m46s
788330778,26154978,Sykkuno,chill halowen strem,,2020-11-01T01:42:50Z,2020-11-01T01:42:50Z,Multiple,https://www.twitch.tv/videos/788330778,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9277a768b56b98e64397_sykkuno_40300797134_1604194961//thumb/thumb0-%{width}x%{height}.jpg,public,940062,en,archive,5h5m16s
787836965,207813352,HasanAbi,3 DAYS UNTIL BEDLAM (HALLOWEEN SCARY GAME TN),,2020-10-31T18:08:24Z,2020-10-31T18:08:24Z,Just Chatting,https://www.twitch.tv/videos/787836965,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/9719496d9bda93c30f4f_hasanabi_40295329502_1604167695//thumb/thumb0-%{width}x%{height}.jpg,public,558620,en,archive,11h16m44s
787836895,32140000,SypherPK,arena,,2020-10-31T18:08:20Z,2020-10-31T18:08:20Z,,https://www.twitch.tv/videos/787836895,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/c6b61c8fbb5805293625_sypherpk_30388100197_4465203128//thumb/thumb787836895-%{width}x%{height}.jpg,public,801,en,highlight,25m31s
787836894,32140000,SypherPK,arena,,2020-10-31T18:08:20Z,2020-10-31T18:08:20Z,,https://www.twitch.tv/videos/787836894,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/016ad040c491de3ccf37_sypherpk_36286748953_2254759109//thumb/thumb787836894-%{width}x%{height}.jpg,public,69,en,highlight,25m31s
787713259,19571641,Ninja,Playing Dead by Daylight with Gaten Matarazzo of Stranger Things! With Jessica OhTofu and JasonSulli,,2020-10-31T16:01:12Z,2020-10-31T16:01:12Z,Multiple,https://www.twitch.tv/videos/787713259,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/0b3fe1af68f7014a27f5_ninja_40294233566_1604160065//thumb/thumb0-%{width}x%{height}.jpg,public,932873,en,archive,10h56m23s
787251138,19571641,Ninja,BIG LATE NIGHT RANKED GRIND ,,2020-10-31T02:48:20Z,2020-10-31T02:48:20Z,Valorant,https://www.twitch.tv/videos/787251138,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d0550e9444c6018c84c4_ninja_40287935710_1604112493//thumb/thumb0-%{width}x%{height}.jpg,public,515682,en,archive,6h20m57s
787243763,32140000,SypherPK,TRYING OUT CR-56 AMAX - New PC 3080 | @SypherPK | 👹,,2020-10-31T02:40:50Z,2020-10-31T02:40:50Z,Multiple,https://www.twitch.tv/videos/787243763,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/19059b950b8db25e2b1f_sypherpk_40287801742_1604112031//thumb/thumb0-%{width}x%{height}.jpg,public,63162,en,archive,2h44m8s
787064811,69906737,chocoTaco,TSM chocoTaco || watch party @ 7:30 PT,,2020-10-31T00:03:03Z,2020-10-31T00:03:03Z,PUBG,https://www.twitch.tv/videos/787064811,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/811b36134c8f3a1e842e_chocotaco_40284996254_1604102565//thumb/thumb0-%{width}x%{height}.jpg,public,52379,en,archive,4h52m42s
786838201,110690086,Myth,TSM VS GENG WATCH PARTY - !bracket !socials,,2020-10-30T20:39:19Z,2020-10-30T20:39:19Z,Valorant,https://www.twitch.tv/videos/786838201,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/07be8703d2c32c51b94f_myth_40282351710_1604090344//thumb/thumb0-%{width}x%{height}.jpg,public,358329,en,archive,5h9m0s
786671674,207813352,HasanAbi,4 DAYS UNTIL BEDLAM,,2020-10-30T18:06:32Z,2020-10-30T18:06:32Z,Just Chatting,https://www.twitch.tv/videos/786671674,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/7d3389da8628e31e2061_hasanabi_40280972750_1604081182//thumb/thumb0-%{width}x%{height}.jpg,public,503503,en,archive,9h32m14s
786598936,19571641,Ninja,12 hour STREAM TODAY (even if I have to stream twice),,2020-10-30T16:49:36Z,2020-10-30T16:49:36Z,Valorant,https://www.twitch.tv/videos/786598936,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/647e14476874a95007fa_ninja_40280417950_1604076568//thumb/thumb0-%{width}x%{height}.jpg,public,346455,en,archive,3h54m26s
786567169,69906737,chocoTaco,TSM chocoTaco || RL Craft,,2020-10-30T16:09:22Z,2020-10-30T16:09:22Z,RL Craft,https://www.twitch.tv/videos/786567169,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/036d220c208bdb3f04bf_chocotaco_40280164302_1604074144//thumb/thumb0-%{width}x%{height}.jpg,public,34924,en,archive,4h49m54s
786450549,110690086,Myth,Highlight: GENG VS C9 WATCH PARTY - !bracket !socials,,2020-10-30T13:17:47Z,2020-10-30T13:17:47Z,,https://www.twitch.tv/videos/786450549,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/ec14640aa891b95082f2_myth_45862699498_5807096094//thumb/thumb786450549-%{width}x%{height}.jpg,public,468,en,highlight,2h50m52s
785857694,69906737,chocoTaco,TSM chocoTaco || RL Craft,,2020-10-29T21:42:09Z,2020-10-29T21:42:09Z,Multiple,https://www.twitch.tv/videos/785857694,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/a113f7a166ee986486b5_chocotaco_40270295358_1604007710//thumb/thumb0-%{width}x%{height}.jpg,public,68369,en,archive,7h9m28s
785841135,32140000,SypherPK,threw,,2020-10-29T21:25:05Z,2020-10-29T21:25:05Z,,https://www.twitch.tv/videos/785841135,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/162db89ee55034990f14_sypherpk_55282421450_8358154547//thumb/thumb785841135-%{width}x%{height}.jpg,public,442,en,highlight,19m40s
785800988,110690086,Myth,GENG VS C9 WATCH PARTY - !bracket !socials,,2020-10-29T20:46:38Z,2020-10-29T20:46:38Z,Valorant,https://www.twitch.tv/videos/785800988,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3cbb7492e4ca5036e3cc_myth_40269688286_1604004382//thumb/thumb0-%{width}x%{height}.jpg,public,381569,en,archive,5h15m17s
785798101,32140000,SypherPK,mythic lmg,,2020-10-29T20:43:43Z,2020-10-29T20:43:43Z,,https://www.twitch.tv/videos/785798101,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/72018d0323459089dafe_sypherpk_98135297158_9169187709//thumb/thumb785798101-%{width}x%{height}.jpg,public,226,en,highlight,28m43s
785679606,26154978,Sykkuno,the among us,,2020-10-29T18:54:25Z,2020-10-29T18:54:25Z,Among Us,https://www.twitch.tv/videos/785679606,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/c123fca432870a86a601_sykkuno_40268660414_1603997656//thumb/thumb0-%{width}x%{height}.jpg,public,1038169,en,archive,4h11m9s
785616221,19571641,Ninja,VALORANT RANKED SESSION W/ MORGAUSSE,,2020-10-29T17:48:53Z,2020-10-29T17:48:53Z,Valorant,https://www.twitch.tv/videos/785616221,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/2095023311ff3ffcc3f9_ninja_40268183390_1603993725//thumb/thumb0-%{width}x%{height}.jpg,public,302440,en,archive,4h12m3s
785540998,32140000,SypherPK,quick,,2020-10-29T16:18:09Z,2020-10-29T16:18:09Z,,https://www.twitch.tv/videos/785540998,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d7c6da58d9acadab096f_sypherpk_85409050064_1747078551//thumb/thumb785540998-%{width}x%{height}.jpg,public,73,en,highlight,26m42s
785488565,32140000,SypherPK,We like Fortnite | @SypherPK | 👹,,2020-10-29T15:04:33Z,2020-10-29T15:04:33Z,Fortnite,https://www.twitch.tv/videos/785488565,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/b6554e907b858dbd9fcc_sypherpk_40267237838_1603983854//thumb/thumb0-%{width}x%{height}.jpg,public,269013,en,archive,8h46m42s
785400792,110690086,Myth,Highlight: TSM vs 100T COACH MYTHICAL SPECIAL - !socials,,2020-10-29T12:28:17Z,2020-10-29T12:28:17Z,,https://www.twitch.tv/videos/785400792,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/f37115c1969d0a102e45_myth_89626865242_6445109137//thumb/thumb785400792-%{width}x%{height}.jpg,public,372,en,highlight,1h38m24s
785098032,26154978,Sykkuno,short chill strem,,2020-10-29T01:53:06Z,2020-10-29T01:53:06Z,Among Us,https://www.twitch.tv/videos/785098032,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/d5c2f466fb1a8d34dec3_sykkuno_40261762606_1603936376//thumb/thumb0-%{width}x%{height}.jpg,public,822926,en,archive,4h25m46s
784982758,69906737,chocoTaco,TSM chocoTaco || fun,,2020-10-29T00:02:31Z,2020-10-29T00:02:31Z,Multiple,https://www.twitch.tv/videos/784982758,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/a35b224f51b27075a7a9_chocotaco_40259940446_1603929733//thumb/thumb0-%{width}x%{height}.jpg,public,39138,en,archive,5h12m41s
784772944,110690086,Myth,TSM vs 100T COACH MYTHICAL SPECIAL - !socials,,2020-10-28T20:38:41Z,2020-10-28T20:38:41Z,Valorant,https://www.twitch.tv/videos/784772944,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/1c11ad62de0c746fe9d1_myth_40257309230_1603917504//thumb/thumb0-%{width}x%{height}.jpg,public,406352,en,archive,5h12m48s
784771077,110690086,Myth,TSM vs 100T COACH MYTHICAL SPECIAL - !socials,,2020-10-28T20:36:44Z,2020-10-28T20:36:44Z,None,https://www.twitch.tv/videos/784771077,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/51b4a5d1c42e093d827b_myth_40257290590_1603917387//thumb/thumb0-%{width}x%{height}.jpg,public,842,en,archive,54s
784620045,207813352,HasanAbi,6 DAYS UNTIL THE END,,2020-10-28T18:08:27Z,2020-10-28T18:08:27Z,Multiple,https://www.twitch.tv/videos/784620045,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/8d967bbe201594dac851_hasanabi_40255960750_1603908497//thumb/thumb0-%{width}x%{height}.jpg,public,518505,en,archive,10h50m10s
784535403,32140000,SypherPK,reclip,,2020-10-28T16:33:38Z,2020-10-28T16:33:38Z,,https://www.twitch.tv/videos/784535403,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/0f038672d1fc523c1341_sypherpk_89487599957_1925391254//thumb/thumb784535403-%{width}x%{height}.jpg,public,289,en,highlight,3m12s
784518456,69906737,chocoTaco,TSM chocoTaco || RL CRAFT,,2020-10-28T16:10:57Z,2020-10-28T16:10:57Z,RL Craft,https://www.twitch.tv/videos/784518456,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/40f3673a7e322d397e36_chocotaco_40255113822_1603901439//thumb/thumb0-%{width}x%{height}.jpg,public,43366,en,archive,4h44m54s
784485886,19571641,Ninja,Your favorite Ponytail Pokemon go streamer,,2020-10-28T15:26:45Z,2020-10-28T15:26:45Z,Valorant,https://www.twitch.tv/videos/784485886,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/926f7b13eb569a58bed8_ninja_40254840398_1603898797//thumb/thumb0-%{width}x%{height}.jpg,public,493813,en,archive,5h41m44s
784218315,32140000,SypherPK,impostor ivan,,2020-10-28T04:44:02Z,2020-10-28T04:44:02Z,,https://www.twitch.tv/videos/784218315,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/3abddbda7d62c11c3419_sypherpk_43270410896_4058610949//thumb/thumb784218315-%{width}x%{height}.jpg,public,167,en,highlight,9m57s
784134356,26154978,Sykkuno,amongus w jae + got7 friends,,2020-10-28T02:42:29Z,2020-10-28T02:42:29Z,Among Us,https://www.twitch.tv/videos/784134356,https://static-cdn.jtvnw.net/cf_vods/d2nvs31859zcd8/35bea1a990c322f298c7_sykkuno_40249940430_1603852938//thumb/thumb0-%{width}x%{height}.jpg,public,948717,en,archive,4h51m25s
